Label;Start;Duration;End;cc;sn;mo;agg;ld;soc;al;beep;synch;oth;noise
START;4151.0;0.0;4151.0;False;False;False;False;False;False;False;False;False;False;True
synch 01:18:00;4187.113;0.974;4188.087;False;False;False;False;False;False;False;False;True;False;False
cc;4269.025;0.142;4269.1669999999995;True;False;False;False;False;False;False;False;False;False;False
cc;4276.2;0.135;4276.335;True;False;False;False;False;False;False;False;False;False;False
unk nf;4294.87;0.129;4294.999;False;False;False;False;False;False;False;False;False;True;False
cc;4295.816;0.103;4295.919;True;False;False;False;False;False;False;False;False;False;False
cc;4302.566;0.133;4302.699;True;False;False;False;False;False;False;False;False;False;False
cc;4317.113;0.156;4317.269;True;False;False;False;False;False;False;False;False;False;False
cc;4346.278;0.123;4346.401;True;False;False;False;False;False;False;False;False;False;False
cc;4387.312;0.136;4387.448;True;False;False;False;False;False;False;False;False;False;False
cc;4394.5;0.178;4394.678;True;False;False;False;False;False;False;False;False;False;False
soc;4404.821;0.143;4404.964;False;False;False;False;False;True;False;False;False;False;False
s nf;4407.892;0.033;4407.925;False;True;False;False;False;False;False;False;False;False;False
cc;4413.383;0.143;4413.526;True;False;False;False;False;False;False;False;False;False;False
fu soc+agg *;4489.625;0.273;4489.898;False;False;False;False;False;False;False;False;False;True;False
synch 01:24:00;4547.276;1.159;4548.4349999999995;False;False;False;False;False;False;False;False;True;False;False
cc;4551.911;0.146;4552.057;True;False;False;False;False;False;False;False;False;False;False
cc;4592.651;0.16;4592.811;True;False;False;False;False;False;False;False;False;False;False
cc nf ;4614.547;0.117;4614.664;True;False;False;False;False;False;False;False;False;False;False
cc nf ?;4676.596;0.175;4676.771;True;False;False;False;False;False;False;False;False;False;False
bird ?;4713.592;0.219;4713.811;False;False;False;False;False;False;False;False;False;True;False
cc;5003.662;0.131;5003.793000000001;True;False;False;False;False;False;False;False;False;False;False
synch 01:34:30;5177.691;1.413;5179.103999999999;False;False;False;False;False;False;False;False;True;False;False
synch 01:36:00;5267.438;1.301;5268.7390000000005;False;False;False;False;False;False;False;False;True;False;False
synch 01:37:30;5357.637;1.681;5359.317999999999;False;False;False;False;False;False;False;False;True;False;False
cc;5483.277;0.146;5483.423;True;False;False;False;False;False;False;False;False;False;False
cc;5493.0;0.097;5493.097;True;False;False;False;False;False;False;False;False;False;False
cc;5501.942;0.175;5502.117;True;False;False;False;False;False;False;False;False;False;False
cc;5512.682;0.121;5512.803;True;False;False;False;False;False;False;False;False;False;False
cc;5520.463;0.121;5520.584;True;False;False;False;False;False;False;False;False;False;False
cc;5536.244;0.165;5536.409;True;False;False;False;False;False;False;False;False;False;False
cc;5542.061;0.121;5542.182;True;False;False;False;False;False;False;False;False;False;False
bark ?;5553.737;0.087;5553.8240000000005;False;False;False;False;False;False;False;False;False;True;False
cc;5564.903;0.096;5564.999;True;False;False;False;False;False;False;False;False;False;False
cc;5579.098;0.16;5579.258;True;False;False;False;False;False;False;False;False;False;False
cc;5598.44;0.155;5598.594999999999;True;False;False;False;False;False;False;False;False;False;False
cc;5601.962;0.131;5602.093000000001;True;False;False;False;False;False;False;False;False;False;False
soc nf;5611.714;0.17;5611.884;False;False;False;False;False;True;False;False;False;False;False
soc nf;5614.034;0.19;5614.223999999999;False;False;False;False;False;True;False;False;False;False;False
soc *;5614.383;0.194;5614.577;False;False;False;False;False;True;False;False;False;False;False
soc;5614.704;0.295;5614.999;False;False;False;False;False;True;False;False;False;False;False
soc;5615.0;0.09;5615.09;False;False;False;False;False;True;False;False;False;False;False
soc;5615.125;0.23;5615.355;False;False;False;False;False;True;False;False;False;False;False
soc;5615.375;0.086;5615.461;False;False;False;False;False;True;False;False;False;False;False
soc;5615.505;0.25;5615.755;False;False;False;False;False;True;False;False;False;False;False
soc nf;5616.016;0.22;5616.236;False;False;False;False;False;True;False;False;False;False;False
cc nf;5617.365;0.096;5617.460999999999;True;False;False;False;False;False;False;False;False;False;False
cc nf;5617.842;0.157;5617.999;True;False;False;False;False;False;False;False;False;False;False
s nf;5620.0;0.048;5620.048;False;True;False;False;False;False;False;False;False;False;False
s nf;5620.251;0.032;5620.283;False;True;False;False;False;False;False;False;False;False;False
s nf;5621.27;0.037;5621.307000000001;False;True;False;False;False;False;False;False;False;False;False
fu cc *;5622.583;0.118;5622.701;True;False;False;False;False;False;False;False;False;False;False
s nf;5622.803;0.04;5622.843;False;True;False;False;False;False;False;False;False;False;False
s nf;5622.865;0.087;5622.952;False;True;False;False;False;False;False;False;False;False;False
s;5624.471;0.029;5624.5;False;True;False;False;False;False;False;False;False;False;False
s nf;5626.138;0.056;5626.1939999999995;False;True;False;False;False;False;False;False;False;False;False
cc;5629.767;0.124;5629.891;True;False;False;False;False;False;False;False;False;False;False
cc;5643.947;0.149;5644.0960000000005;True;False;False;False;False;False;False;False;False;False;False
cc nf;5648.661;0.12;5648.781;True;False;False;False;False;False;False;False;False;False;False
cc nf;5652.469;0.137;5652.606;True;False;False;False;False;False;False;False;False;False;False
cc nf;5658.429;0.104;5658.533;True;False;False;False;False;False;False;False;False;False;False
cc nf;5675.5;0.148;5675.648;True;False;False;False;False;False;False;False;False;False;False
cc nf;5678.036;0.135;5678.171;True;False;False;False;False;False;False;False;False;False;False
cc;5678.668;0.12;5678.788;True;False;False;False;False;False;False;False;False;False;False
cc nf;5692.546;0.102;5692.648;True;False;False;False;False;False;False;False;False;False;False
cc;5692.949;0.131;5693.08;True;False;False;False;False;False;False;False;False;False;False
cc nf;5697.46;0.146;5697.606;True;False;False;False;False;False;False;False;False;False;False
cc nf;5697.793;0.139;5697.932;True;False;False;False;False;False;False;False;False;False;False
s nf;5705.192;0.047;5705.239;False;True;False;False;False;False;False;False;False;False;False
unk nf;5705.276;0.055;5705.331;False;False;False;False;False;False;False;False;False;True;False
synch 01:45:00;5807.659;1.277;5808.936;False;False;False;False;False;False;False;False;True;False;False
fu mov+ld;5844.438;0.208;5844.646;False;False;False;False;False;False;False;False;False;True;False
s;5845.899;0.036;5845.935;False;True;False;False;False;False;False;False;False;False;False
s x;5846.0;0.018;5846.018;False;True;False;False;False;False;False;False;False;False;False
s ?;5847.115;0.062;5847.177;False;True;False;False;False;False;False;False;False;False;False
fu mov+s ?;5847.235;0.098;5847.333;False;False;False;False;False;False;False;False;False;True;False
mov;5849.862;0.223;5850.085;False;False;True;False;False;False;False;False;False;False;False
fu mov+ld x;5853.316;0.219;5853.535;False;False;False;False;False;False;False;False;False;True;False
s;5854.605;0.043;5854.647999999999;False;True;False;False;False;False;False;False;False;False;False
s x;5854.725;0.036;5854.761;False;True;False;False;False;False;False;False;False;False;False
mov;5864.397;0.267;5864.664;False;False;True;False;False;False;False;False;False;False;False
mov;5875.761;0.212;5875.973000000001;False;False;True;False;False;False;False;False;False;False;False
synch 01:46:30;5897.796;2.057;5899.853;False;False;False;False;False;False;False;False;True;False;False
beep 01:48:00;5987.64;0.04;5987.64;False;False;False;False;False;False;False;True;False;False;False
synch 01:48:00;5987.743;1.226;5988.969;False;False;False;False;False;False;False;False;True;False;False
cc;6034.336;0.163;6034.499;True;False;False;False;False;False;False;False;False;False;False
cc;6042.31;0.157;6042.467000000001;True;False;False;False;False;False;False;False;False;False;False
unk;6118.061;0.033;6118.094;False;False;False;False;False;False;False;False;False;True;False
fu soc+agg;6118.12;0.098;6118.218;False;False;False;False;False;False;False;False;False;True;False
soc x;6119.372;0.127;6119.499000000001;False;False;False;False;False;True;False;False;False;False;False
agg;6120.0;0.123;6120.123;False;False;False;True;False;False;False;False;False;False;False
sq agg+agg+agg;6120.193;0.388;6120.581;False;False;False;True;False;False;False;False;False;False;False
s nf;6120.643;0.04;6120.683;False;True;False;False;False;False;False;False;False;False;False
agg;6120.739;0.146;6120.884999999999;False;False;False;True;False;False;False;False;False;False;False
fu soc+agg nf;6121.488;0.025;6121.513;False;False;False;False;False;False;False;False;False;True;False
agg;6121.529;0.102;6121.631;False;False;False;True;False;False;False;False;False;False;False
fu soc+agg nf;6121.664;0.097;6121.7609999999995;False;False;False;False;False;False;False;False;False;True;False
agg;6121.972;0.102;6122.074;False;False;False;True;False;False;False;False;False;False;False
fu soc+agg;6122.075;0.153;6122.228;False;False;False;False;False;False;False;False;False;True;False
agg;6122.646;0.153;6122.799;False;False;False;True;False;False;False;False;False;False;False
agg;6122.815;0.112;6122.927;False;False;False;True;False;False;False;False;False;False;False
agg;6123.0;0.181;6123.181;False;False;False;True;False;False;False;False;False;False;False
agg;6123.191;0.123;6123.313999999999;False;False;False;True;False;False;False;False;False;False;False
agg;6123.324;0.107;6123.431;False;False;False;True;False;False;False;False;False;False;False
agg;6123.442;0.123;6123.565;False;False;False;True;False;False;False;False;False;False;False
agg;6124.767;0.104;6124.871;False;False;False;True;False;False;False;False;False;False;False
s nf;6125.163;0.043;6125.205999999999;False;True;False;False;False;False;False;False;False;False;False
cc nf;6127.2;0.212;6127.412;True;False;False;False;False;False;False;False;False;False;False
cc;6135.026;0.133;6135.159;True;False;False;False;False;False;False;False;False;False;False
s;6136.753;0.039;6136.7919999999995;False;True;False;False;False;False;False;False;False;False;False
ld;6139.047;0.226;6139.272999999999;False;False;False;False;True;False;False;False;False;False;False
cc;6142.926;0.216;6143.142000000001;True;False;False;False;False;False;False;False;False;False;False
ld;6144.527;0.209;6144.736;False;False;False;False;True;False;False;False;False;False;False
mov;6152.033;0.209;6152.242;False;False;True;False;False;False;False;False;False;False;False
fu mov+ld;6158.19;0.216;6158.406;False;False;False;False;False;False;False;False;False;True;False
cc;6161.712;0.123;6161.835;True;False;False;False;False;False;False;False;False;False;False
cc;6167.376;0.159;6167.535;True;False;False;False;False;False;False;False;False;False;False
synch 01:51:00;6167.869;0.659;6168.527999999999;False;False;False;False;False;False;False;False;True;False;False
cc;6174.858;0.199;6175.057;True;False;False;False;False;False;False;False;False;False;False
cc;6184.535;0.164;6184.699;True;False;False;False;False;False;False;False;False;False;False
cc;6190.255;0.164;6190.419;True;False;False;False;False;False;False;False;False;False;False
cc;6194.968;0.15;6195.1179999999995;True;False;False;False;False;False;False;False;False;False;False
cc;6199.5;0.178;6199.678;True;False;False;False;False;False;False;False;False;False;False
cc;6207.709;0.124;6207.833;True;False;False;False;False;False;False;False;False;False;False
cc;6211.621;0.146;6211.767;True;False;False;False;False;False;False;False;False;False;False
cc nf;6212.265;0.153;6212.418000000001;True;False;False;False;False;False;False;False;False;False;False
cc nf;6213.689;0.153;6213.842000000001;True;False;False;False;False;False;False;False;False;False;False
cc x nf;6215.766;0.142;6215.907999999999;True;False;False;False;False;False;False;False;False;False;False
cc;6216.682;0.12;6216.802;True;False;False;False;False;False;False;False;False;False;False
soc nf;6217.07;0.15;6217.219999999999;False;False;False;False;False;True;False;False;False;False;False
soc *;6217.439;0.307;6217.746;False;False;False;False;False;True;False;False;False;False;False
soc nf;6218.538;0.245;6218.782999999999;False;False;False;False;False;True;False;False;False;False;False
fu cc+soc nf ?;6220.058;0.161;6220.219;False;False;False;False;False;False;False;False;False;True;False
soc nf;6221.263;0.289;6221.552;False;False;False;False;False;True;False;False;False;False;False
soc nf;6222.263;0.278;6222.541;False;False;False;False;False;True;False;False;False;False;False
fu soc+cc %;6222.541;0.168;6222.709;False;False;False;False;False;False;False;False;False;True;False
soc nf;6222.887;0.256;6223.143;False;False;False;False;False;True;False;False;False;False;False
soc;6224.767;0.388;6225.155;False;False;False;False;False;True;False;False;False;False;False
soc nf;6225.419;0.234;6225.653;False;False;False;False;False;True;False;False;False;False;False
fu cc+soc nf ?;6227.751;0.153;6227.904;False;False;False;False;False;False;False;False;False;True;False
soc nf;6229.043;0.186;6229.228999999999;False;False;False;False;False;True;False;False;False;False;False
soc nf;6229.596;0.179;6229.775;False;False;False;False;False;True;False;False;False;False;False
cc nf;6231.122;0.157;6231.279;True;False;False;False;False;False;False;False;False;False;False
